pr_text,po_text,label,issue,source,sheet,source_row,group_id
item_1 description ict equipment printer l5290 ict equipment printer l5290 pcs quantity qty_17 unit unit_piece,item_1 description ict equipment printer l5290 ict equipment printer l5290 pcs quantity qty_17 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,664,Sheet1:664
item_1 description ict equipment printer l5290 ict equipment printer l5290 pcs quantity qty_17 unit unit_piece,item_1 description ict equipment printer l5290 ict equipment printer l5290 pcs quantity qty_17 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,664,Sheet1:664
item_1 description ict equipment printer l5290 ict equipment printer l5290 pcs quantity qty_17 unit unit_piece,item_1 description ict equipment printer l5290 ict equipment l5290 pcs quantity qty_17 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,664,Sheet1:664
item_1 description ict equipment printer l5290 ict equipment printer l5290 pcs quantity qty_17 unit unit_piece,item_1 description ict equpment printer l5290 ict equipment printer l5290 pcs quantity qty_17 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,664,Sheet1:664
item_1 description ict equipment printer l5290 ict equipment printer l5290 pcs quantity qty_17 unit unit_piece,item_1 description ict equipment printer l5290 ict equipment printer l5290 pcs quantity qty_26 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity change,Sheet1,664,Sheet1:664
item_1 description ict equipment printer l5290 ict equipment printer l5290 pcs quantity qty_17 unit unit_piece,item_1 description ict equipment printer l5290 ict equipment printer l5290 pcs quantity qty_20 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity discrepancy,Sheet1,664,Sheet1:664
item_1 description ict equipment printer l5290 ict equipment printer l5290 pcs quantity qty_17 unit unit_piece,item_1 description furniture and fixtures billy dining chair wheat aok sn 3010001247899 furniture and fixtures billy dining chair wheat aok sn 3010001247899 quantity qty_17 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,664,Sheet1:664
item_1 description ict equipment printer l5290 ict equipment printer l5290 pcs quantity qty_17 unit unit_piece,item_1 description item description unavailable quantity qty_17 unit unit_piece,Reject,Missing item description,COA missing item,Sheet1,664,Sheet1:664
item_1 description ict equipment a3 printer l1800 ict equipment a3 printer l1800 pc quantity qty_4 unit unit_piece,item_1 description ict equipment a3 printer l1800 ict equipment a3 printer l1800 pc quantity qty_4 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,526,Sheet1:526
item_1 description ict equipment a3 printer l1800 ict equipment a3 printer l1800 pc quantity qty_4 unit unit_piece,item_1 description ict equipment a3 printer l1800 ict equipment a3 l1800 printer pc quantity qty_4 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,526,Sheet1:526
item_1 description ict equipment a3 printer l1800 ict equipment a3 printer l1800 pc quantity qty_4 unit unit_piece,item_1 description ict equipment a3 l1800 ict equipment a3 printer l1800 pc quantity qty_4 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,526,Sheet1:526
item_1 description ict equipment a3 printer l1800 ict equipment a3 printer l1800 pc quantity qty_4 unit unit_piece,item_1 description ict equipment a3 printer l1800 ict eqipment a3 printer l1800 pc quantity qty_4 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,526,Sheet1:526
item_1 description ict equipment a3 printer l1800 ict equipment a3 printer l1800 pc quantity qty_4 unit unit_piece,item_1 description ict equipment a3 printer l1800 ict equipment a3 printer l1800 pc quantity qty_5 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity change,Sheet1,526,Sheet1:526
item_1 description ict equipment a3 printer l1800 ict equipment a3 printer l1800 pc quantity qty_4 unit unit_piece,item_1 description ict equipment a3 printer l1800 ict equipment a3 printer l1800 pc quantity qty_3 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity discrepancy,Sheet1,526,Sheet1:526
item_1 description ict equipment a3 printer l1800 ict equipment a3 printer l1800 pc quantity qty_4 unit unit_piece,item_1 description furniture and fixtures john executive chair furniture and fixtures john executive chair pcs quantity qty_4 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,526,Sheet1:526
item_1 description ict equipment a3 printer l1800 ict equipment a3 printer l1800 pc quantity qty_4 unit unit_piece,item_1 description jjqu quantity qty_4 unit unit_piece,Reject,Different item,COA invalid or unrelated text,Sheet1,526,Sheet1:526
item_1 description ict equipment printer l120 ict equipment printer l120 quantity qty_33 unit unit_piece,item_1 description ict equipment printer l120 ict equipment printer l120 quantity qty_33 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,556,Sheet1:556
item_1 description ict equipment printer l120 ict equipment printer l120 quantity qty_33 unit unit_piece,item_1 description ict equipment printer l120 ict equipment l120 printer quantity qty_33 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,556,Sheet1:556
item_1 description ict equipment printer l120 ict equipment printer l120 quantity qty_33 unit unit_piece,item_1 description ict equipment l120 ict equipment printer l120 quantity qty_33 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,556,Sheet1:556
item_1 description ict equipment printer l120 ict equipment printer l120 quantity qty_33 unit unit_piece,item_1 description ict equipent printer l120 ict equipment printer l120 quantity qty_33 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,556,Sheet1:556
item_1 description ict equipment printer l120 ict equipment printer l120 quantity qty_33 unit unit_piece,item_1 description ict equipment printer l120 ict equipment printer l120 quantity qty_36 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity change,Sheet1,556,Sheet1:556
item_1 description ict equipment printer l120 ict equipment printer l120 quantity qty_33 unit unit_piece,item_1 description ict equipment printer l120 ict equipment printer l120 quantity qty_33 unit unit_ream,Needs Recanvass,Unit mismatch,COA unit discrepancy,Sheet1,556,Sheet1:556
item_1 description ict equipment printer l120 ict equipment printer l120 quantity qty_33 unit unit_piece,item_1 description medical dental and laboratory supplies dengue ns1 kit medical dental and laboratory supplies dengue ns1 kit quantity qty_33 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,556,Sheet1:556
item_1 description ict equipment printer l120 ict equipment printer l120 quantity qty_33 unit unit_piece,item_1 description ivwwldrs aeqjl quantity qty_33 unit unit_piece,Reject,Different item,COA invalid or unrelated text,Sheet1,556,Sheet1:556
item_1 description office equipment monoblock chairs office equipment monoblock chairs pc quantity qty_50 unit unit_piece,item_1 description office equipment monoblock chairs office equipment monoblock chairs pc quantity qty_50 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,1126,Sheet1:1126
item_1 description office equipment monoblock chairs office equipment monoblock chairs pc quantity qty_50 unit unit_piece,item_1 description office equipment monoblock chairs office equipment monoblock chairs pc quantity qty_50 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,1126,Sheet1:1126
item_1 description office equipment monoblock chairs office equipment monoblock chairs pc quantity qty_50 unit unit_piece,item_1 description office equipment monoblock chairs office monoblock chairs pc quantity qty_50 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,1126,Sheet1:1126
item_1 description office equipment monoblock chairs office equipment monoblock chairs pc quantity qty_50 unit unit_piece,item_1 description office equipment mnoblock chairs office equipment monoblock chairs pc quantity qty_50 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,1126,Sheet1:1126
item_1 description office equipment monoblock chairs office equipment monoblock chairs pc quantity qty_50 unit unit_piece,item_1 description office equipment monoblock chairs office equipment monoblock chairs pc quantity qty_54 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity change,Sheet1,1126,Sheet1:1126
item_1 description office equipment monoblock chairs office equipment monoblock chairs pc quantity qty_50 unit unit_piece,item_1 description office equipment monoblock chairs office equipment monoblock chairs pc quantity qty_48 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity discrepancy,Sheet1,1126,Sheet1:1126
item_1 description office equipment monoblock chairs office equipment monoblock chairs pc quantity qty_50 unit unit_piece,item_1 description sheet1 haier tv haier tv pc quantity qty_50 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,1126,Sheet1:1126
item_1 description office equipment monoblock chairs office equipment monoblock chairs pc quantity qty_50 unit unit_piece,item_1 description twqrwrwyzdno quantity qty_50 unit unit_piece,Reject,Different item,COA invalid or unrelated text,Sheet1,1126,Sheet1:1126
item_1 description office equipment emergency light office equipment emergency light pc quantity qty_8 unit unit_piece,item_1 description office equipment emergency light office equipment emergency light pc quantity qty_8 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,1063,Sheet1:1063
item_1 description office equipment emergency light office equipment emergency light pc quantity qty_8 unit unit_piece,item_1 description office equipment emergency light office equipment emergency light pc quantity qty_8 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,1063,Sheet1:1063
item_1 description office equipment emergency light office equipment emergency light pc quantity qty_8 unit unit_piece,item_1 description equipment emergency light office equipment emergency light pc quantity qty_8 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,1063,Sheet1:1063
item_1 description office equipment emergency light office equipment emergency light pc quantity qty_8 unit unit_piece,item_1 description office equipment emergency light office equipment emergency liht pc quantity qty_8 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,1063,Sheet1:1063
item_1 description office equipment emergency light office equipment emergency light pc quantity qty_8 unit unit_piece,item_1 description office equipment emergency light office equipment emergency light pc quantity qty_13 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity change,Sheet1,1063,Sheet1:1063
item_1 description office equipment emergency light office equipment emergency light pc quantity qty_8 unit unit_piece,item_1 description office equipment emergency light office equipment emergency light pc quantity qty_11 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity discrepancy,Sheet1,1063,Sheet1:1063
item_1 description office equipment emergency light office equipment emergency light pc quantity qty_8 unit unit_piece,item_1 description furniture and fixtures water dispenser bic fujidenzo furniture and fixtures water dispenser bic fujidenzo pc quantity qty_8 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,1063,Sheet1:1063
item_1 description office equipment emergency light office equipment emergency light pc quantity qty_8 unit unit_piece,item_1 description ykfwjaxdhewe quantity qty_8 unit unit_piece,Reject,Different item,COA invalid or unrelated text,Sheet1,1063,Sheet1:1063
item_1 description others laminator others laminator pc quantity qty_20 unit unit_piece,item_1 description others laminator others laminator pc quantity qty_20 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,1120,Sheet1:1120
item_1 description others laminator others laminator pc quantity qty_20 unit unit_piece,item_1 description others others laminator laminator pc quantity qty_20 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,1120,Sheet1:1120
item_1 description others laminator others laminator pc quantity qty_20 unit unit_piece,item_1 description laminator others laminator pc quantity qty_20 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,1120,Sheet1:1120
item_1 description others laminator others laminator pc quantity qty_20 unit unit_piece,item_1 description others laminator others laminaor pc quantity qty_20 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,1120,Sheet1:1120
item_1 description others laminator others laminator pc quantity qty_20 unit unit_piece,item_1 description others laminator others laminator pc quantity qty_22 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity change,Sheet1,1120,Sheet1:1120
item_1 description others laminator others laminator pc quantity qty_20 unit unit_piece,item_1 description others laminator others laminator pc quantity qty_20 unit unit_bottle,Needs Recanvass,Unit mismatch,COA unit discrepancy,Sheet1,1120,Sheet1:1120
item_1 description others laminator others laminator pc quantity qty_20 unit unit_piece,item_1 description office equipment monoblock chairs office equipment monoblock chairs pc quantity qty_20 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,1120,Sheet1:1120
item_1 description others laminator others laminator pc quantity qty_20 unit unit_piece,item_1 description item description unavailable quantity qty_20 unit unit_piece,Reject,Missing item description,COA missing item,Sheet1,1120,Sheet1:1120
item_1 description furniture and fixtures vertical blinds w 54 75xh 58 75 furniture and fixtures vertical blinds w 54 75xh 58 75 pc quantity qty_7 unit unit_piece,item_1 description furniture and fixtures vertical blinds w 54 75xh 58 75 furniture and fixtures vertical blinds w 54 75xh 58 75 pc quantity qty_7 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,143,Sheet1:143
item_1 description furniture and fixtures vertical blinds w 54 75xh 58 75 furniture and fixtures vertical blinds w 54 75xh 58 75 pc quantity qty_7 unit unit_piece,item_1 description furniture and fixtures vertical blinds w 54 75xh 58 75 furniture and fixtures vertical blinds w 54 58 75xh 75 pc quantity qty_7 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,143,Sheet1:143
item_1 description furniture and fixtures vertical blinds w 54 75xh 58 75 furniture and fixtures vertical blinds w 54 75xh 58 75 pc quantity qty_7 unit unit_piece,item_1 description and fixtures vertical blinds w 54 75xh 58 75 furniture and fixtures vertical blinds w 54 75xh 58 75 pc quantity qty_7 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,143,Sheet1:143
item_1 description furniture and fixtures vertical blinds w 54 75xh 58 75 furniture and fixtures vertical blinds w 54 75xh 58 75 pc quantity qty_7 unit unit_piece,item_1 description furniture and fixtures vertical blinds w 54 75xh 58 75 furniture and fixtures vertical binds w 54 75xh 58 75 pc quantity qty_7 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,143,Sheet1:143
item_1 description furniture and fixtures vertical blinds w 54 75xh 58 75 furniture and fixtures vertical blinds w 54 75xh 58 75 pc quantity qty_7 unit unit_piece,item_1 description furniture and fixtures vertical blinds w 54 75xh 58 38 furniture and fixtures vertical blinds w 54 75xh 58 75 pc quantity qty_7 unit unit_piece,Needs Recanvass,Specification mismatch,COA specification change,Sheet1,143,Sheet1:143
item_1 description furniture and fixtures vertical blinds w 54 75xh 58 75 furniture and fixtures vertical blinds w 54 75xh 58 75 pc quantity qty_7 unit unit_piece,item_1 description furniture and fixtures vertical blinds w 54 75xh 58 75 furniture and fixtures vertical blinds w 54 75xh 58 75 pc quantity qty_7 unit unit_ream,Needs Recanvass,Unit mismatch,COA unit discrepancy,Sheet1,143,Sheet1:143
item_1 description furniture and fixtures vertical blinds w 54 75xh 58 75 furniture and fixtures vertical blinds w 54 75xh 58 75 pc quantity qty_7 unit unit_piece,item_1 description furniture and fixture chairs nikai furniture and fixture chairs nikai pcs quantity qty_7 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,143,Sheet1:143
item_1 description furniture and fixtures vertical blinds w 54 75xh 58 75 furniture and fixtures vertical blinds w 54 75xh 58 75 pc quantity qty_7 unit unit_piece,item_1 description item description unavailable quantity qty_7 unit unit_piece,Reject,Missing item description,COA missing item,Sheet1,143,Sheet1:143
item_1 description furniture and fixtures hanging cabinet w 4 compartment furniture and fixtures hanging cabinet w 4 compartment hanging cabinet w 4 compartment pc quantity qty_8 unit unit_piece,item_1 description furniture and fixtures hanging cabinet w 4 compartment furniture and fixtures hanging cabinet w 4 compartment hanging cabinet w 4 compartment pc quantity qty_8 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,501,Sheet1:501
item_1 description furniture and fixtures hanging cabinet w 4 compartment furniture and fixtures hanging cabinet w 4 compartment hanging cabinet w 4 compartment pc quantity qty_8 unit unit_piece,item_1 description furniture and fixtures hanging cabinet w 4 compartment furniture and fixtures hanging cabinet w 4 compartment hanging cabinet w 4 compartment pc quantity qty_8 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,501,Sheet1:501
item_1 description furniture and fixtures hanging cabinet w 4 compartment furniture and fixtures hanging cabinet w 4 compartment hanging cabinet w 4 compartment pc quantity qty_8 unit unit_piece,item_1 description furniture and fixtures hanging w 4 compartment furniture and fixtures hanging cabinet w 4 compartment hanging cabinet w 4 compartment pc quantity qty_8 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,501,Sheet1:501
item_1 description furniture and fixtures hanging cabinet w 4 compartment furniture and fixtures hanging cabinet w 4 compartment hanging cabinet w 4 compartment pc quantity qty_8 unit unit_piece,item_1 description furniture and fixtures hanging cabinet w 4 compartment furniture and fixtures hanging cabinet w 4 comprtment hanging cabinet w 4 compartment pc quantity qty_8 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,501,Sheet1:501
item_1 description furniture and fixtures hanging cabinet w 4 compartment furniture and fixtures hanging cabinet w 4 compartment hanging cabinet w 4 compartment pc quantity qty_8 unit unit_piece,item_1 description furniture and fixtures hanging cabinet w 6 compartment furniture and fixtures hanging cabinet w 4 compartment hanging cabinet w 4 compartment pc quantity qty_8 unit unit_piece,Needs Recanvass,Specification mismatch,COA specification change,Sheet1,501,Sheet1:501
item_1 description furniture and fixtures hanging cabinet w 4 compartment furniture and fixtures hanging cabinet w 4 compartment hanging cabinet w 4 compartment pc quantity qty_8 unit unit_piece,item_1 description furniture and fixtures hanging cabinet w 4 compartment furniture and fixtures hanging cabinet w 4 compartment hanging cabinet w 4 compartment pc quantity qty_5 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity discrepancy,Sheet1,501,Sheet1:501
item_1 description furniture and fixtures hanging cabinet w 4 compartment furniture and fixtures hanging cabinet w 4 compartment hanging cabinet w 4 compartment pc quantity qty_8 unit unit_piece,item_1 description office equipment refrigerator 7cu 2 doors office equipment refrigerator 7cu 2 doors pc quantity qty_8 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,501,Sheet1:501
item_1 description furniture and fixtures hanging cabinet w 4 compartment furniture and fixtures hanging cabinet w 4 compartment hanging cabinet w 4 compartment pc quantity qty_8 unit unit_piece,item_1 description lfqyxthqs syaqgwgjfy quantity qty_8 unit unit_piece,Reject,Different item,COA invalid or unrelated text,Sheet1,501,Sheet1:501
item_1 description furniture and fixtures office tables 3 units furniture and fixtures office tables 3 units pcs quantity qty_35 unit unit_piece,item_1 description furniture and fixtures office tables 3 units furniture and fixtures office tables 3 units pcs quantity qty_35 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,197,Sheet1:197
item_1 description furniture and fixtures office tables 3 units furniture and fixtures office tables 3 units pcs quantity qty_35 unit unit_piece,item_1 description furniture and fixtures office tables 3 units furniture and fixtures office tables units 3 pcs quantity qty_35 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,197,Sheet1:197
item_1 description furniture and fixtures office tables 3 units furniture and fixtures office tables 3 units pcs quantity qty_35 unit unit_piece,item_1 description furniture and office tables 3 units furniture and fixtures office tables 3 units pcs quantity qty_35 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,197,Sheet1:197
item_1 description furniture and fixtures office tables 3 units furniture and fixtures office tables 3 units pcs quantity qty_35 unit unit_piece,item_1 description furniture and fixtures office tabls 3 units furniture and fixtures office tables 3 units pcs quantity qty_35 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,197,Sheet1:197
item_1 description furniture and fixtures office tables 3 units furniture and fixtures office tables 3 units pcs quantity qty_35 unit unit_piece,item_1 description furniture and fixtures office tables 3 units furniture and fixtures office tables 2 units pcs quantity qty_35 unit unit_piece,Needs Recanvass,Specification mismatch,COA specification change,Sheet1,197,Sheet1:197
item_1 description furniture and fixtures office tables 3 units furniture and fixtures office tables 3 units pcs quantity qty_35 unit unit_piece,item_1 description furniture and fixtures office tables 3 units furniture and fixtures office tables 3 units pcs quantity qty_35 unit unit_pack,Needs Recanvass,Unit mismatch,COA unit discrepancy,Sheet1,197,Sheet1:197
item_1 description furniture and fixtures office tables 3 units furniture and fixtures office tables 3 units pcs quantity qty_35 unit unit_piece,item_1 description office equipment spiral maze office equipment spiral maze pc quantity qty_35 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,197,Sheet1:197
item_1 description furniture and fixtures office tables 3 units furniture and fixtures office tables 3 units pcs quantity qty_35 unit unit_piece,item_1 description ngqhndykdo pylwj quantity qty_35 unit unit_piece,Reject,Different item,COA invalid or unrelated text,Sheet1,197,Sheet1:197
item_1 description furniture and fixtures pigeon wood furniture and fixtures pigeon wood pc quantity qty_36 unit unit_piece,item_1 description furniture and fixtures pigeon wood furniture and fixtures pigeon wood pc quantity qty_36 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,191,Sheet1:191
item_1 description furniture and fixtures pigeon wood furniture and fixtures pigeon wood pc quantity qty_36 unit unit_piece,item_1 description furniture and fixtures pigeon wood furniture and fixtures pigeon wood pc quantity qty_36 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,191,Sheet1:191
item_1 description furniture and fixtures pigeon wood furniture and fixtures pigeon wood pc quantity qty_36 unit unit_piece,item_1 description furniture and pigeon wood furniture and fixtures pigeon wood pc quantity qty_36 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,191,Sheet1:191
item_1 description furniture and fixtures pigeon wood furniture and fixtures pigeon wood pc quantity qty_36 unit unit_piece,item_1 description furniture and fixtures pigen wood furniture and fixtures pigeon wood pc quantity qty_36 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,191,Sheet1:191
item_1 description furniture and fixtures pigeon wood furniture and fixtures pigeon wood pc quantity qty_36 unit unit_piece,item_1 description furniture and fixtures pigeon wood furniture and fixtures pigeon wood pc quantity qty_38 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity change,Sheet1,191,Sheet1:191
item_1 description furniture and fixtures pigeon wood furniture and fixtures pigeon wood pc quantity qty_36 unit unit_piece,item_1 description furniture and fixtures pigeon wood furniture and fixtures pigeon wood pc quantity qty_37 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity discrepancy,Sheet1,191,Sheet1:191
item_1 description furniture and fixtures pigeon wood furniture and fixtures pigeon wood pc quantity qty_36 unit unit_piece,item_1 description ict equipment computer desktop w complete accessories ict equipment computer desktop w complete accessories pc quantity qty_36 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,191,Sheet1:191
item_1 description furniture and fixtures pigeon wood furniture and fixtures pigeon wood pc quantity qty_36 unit unit_piece,item_1 description item description unavailable quantity qty_36 unit unit_piece,Reject,Missing item description,COA missing item,Sheet1,191,Sheet1:191
item_1 description furniture and fixture office table wooden furniture and fixture office table wooden pcs quantity qty_29 unit unit_piece,item_1 description furniture and fixture office table wooden furniture and fixture office table wooden pcs quantity qty_29 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,110,Sheet1:110
item_1 description furniture and fixture office table wooden furniture and fixture office table wooden pcs quantity qty_29 unit unit_piece,item_1 description furniture and fixture office table wooden furniture fixture and office table wooden pcs quantity qty_29 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,110,Sheet1:110
item_1 description furniture and fixture office table wooden furniture and fixture office table wooden pcs quantity qty_29 unit unit_piece,item_1 description furniture and fixture office table furniture and fixture office table wooden pcs quantity qty_29 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,110,Sheet1:110
item_1 description furniture and fixture office table wooden furniture and fixture office table wooden pcs quantity qty_29 unit unit_piece,item_1 description furniture and fixture office table wooden furniture and fiture office table wooden pcs quantity qty_29 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,110,Sheet1:110
item_1 description furniture and fixture office table wooden furniture and fixture office table wooden pcs quantity qty_29 unit unit_piece,item_1 description furniture and fixture office table wooden furniture and fixture office table wooden pcs quantity qty_31 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity change,Sheet1,110,Sheet1:110
item_1 description furniture and fixture office table wooden furniture and fixture office table wooden pcs quantity qty_29 unit unit_piece,item_1 description furniture and fixture office table wooden furniture and fixture office table wooden pcs quantity qty_30 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity discrepancy,Sheet1,110,Sheet1:110
item_1 description furniture and fixture office table wooden furniture and fixture office table wooden pcs quantity qty_29 unit unit_piece,item_1 description kitchen utensils rice cooker small kitchen utensils rice cooker small pc quantity qty_29 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,110,Sheet1:110
item_1 description furniture and fixture office table wooden furniture and fixture office table wooden pcs quantity qty_29 unit unit_piece,item_1 description vdmoqvvcdem dxfclgkg quantity qty_29 unit unit_piece,Reject,Different item,COA invalid or unrelated text,Sheet1,110,Sheet1:110
item_1 description military and police equipment firearm cz 75b compact pistol 9mm w 2 magazine 20 rounds military and police equipment firearm cz 75b compact pistol 9mm w 2 magazine 20 rounds pc quantity qty_39 unit unit_piece,item_1 description military and police equipment firearm cz 75b compact pistol 9mm w 2 magazine 20 rounds military and police equipment firearm cz 75b compact pistol 9mm w 2 magazine 20 rounds pc quantity qty_39 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,902,Sheet1:902
item_1 description military and police equipment firearm cz 75b compact pistol 9mm w 2 magazine 20 rounds military and police equipment firearm cz 75b compact pistol 9mm w 2 magazine 20 rounds pc quantity qty_39 unit unit_piece,item_1 description military and police equipment firearm cz 75b compact pistol 9mm w 2 magazine 20 rounds military and police equipment firearm cz 75b compact pistol 9mm w 2 magazine 20 rounds pc quantity qty_39 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,902,Sheet1:902
item_1 description military and police equipment firearm cz 75b compact pistol 9mm w 2 magazine 20 rounds military and police equipment firearm cz 75b compact pistol 9mm w 2 magazine 20 rounds pc quantity qty_39 unit unit_piece,item_1 description military and police equipment firearm cz 75b compact pistol 9mm w 2 magazine 20 rounds military and police equipment firearm cz 75b pistol 9mm w 2 magazine 20 rounds pc quantity qty_39 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,902,Sheet1:902
item_1 description military and police equipment firearm cz 75b compact pistol 9mm w 2 magazine 20 rounds military and police equipment firearm cz 75b compact pistol 9mm w 2 magazine 20 rounds pc quantity qty_39 unit unit_piece,item_1 description military and police equipment fiearm cz 75b compact pistol 9mm w 2 magazine 20 rounds military and police equipment firearm cz 75b compact pistol 9mm w 2 magazine 20 rounds pc quantity qty_39 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,902,Sheet1:902
item_1 description military and police equipment firearm cz 75b compact pistol 9mm w 2 magazine 20 rounds military and police equipment firearm cz 75b compact pistol 9mm w 2 magazine 20 rounds pc quantity qty_39 unit unit_piece,item_1 description military and police equipment firearm cz 75b compact pistol 9mm w 2 magazine 20 rounds military and police equipment firearm cz 75b compact pistol 9mm w 2 magazine 40 rounds pc quantity qty_39 unit unit_piece,Needs Recanvass,Specification mismatch,COA specification change,Sheet1,902,Sheet1:902
item_1 description military and police equipment firearm cz 75b compact pistol 9mm w 2 magazine 20 rounds military and police equipment firearm cz 75b compact pistol 9mm w 2 magazine 20 rounds pc quantity qty_39 unit unit_piece,item_1 description military and police equipment firearm cz 75b compact pistol 9mm w 2 magazine 20 rounds military and police equipment firearm cz 75b compact pistol 9mm w 2 magazine 20 rounds pc quantity qty_39 unit unit_pack,Needs Recanvass,Unit mismatch,COA unit discrepancy,Sheet1,902,Sheet1:902
item_1 description military and police equipment firearm cz 75b compact pistol 9mm w 2 magazine 20 rounds military and police equipment firearm cz 75b compact pistol 9mm w 2 magazine 20 rounds pc quantity qty_39 unit unit_piece,item_1 description medical dental and laboratory supplies measles mumps rubella mmr vaccine medical dental and laboratory supplies measles mumps rubella mmr vaccine quantity qty_39 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,902,Sheet1:902
